,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
3,3,2022-04-03 10:42:38.237784,See how quickly places like St Peter’s are forgotten.,BOB SCHAFER,3.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,9,53,0,1,0,,0.219,0.167,0.614,0.1531
4,4,2022-04-03 10:42:38.237784,After the game all but one Duke player (captain Wendell Moore) snubbed the UNC team and bolted for the locker room. Bunch of spoiled crybabies. Shows much about the type of character Coach K recruited and/or instilled.,Sean M,7.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,37,218,0,3,0,,0.0,0.103,0.897,-0.6124
5,5,2022-04-03 10:42:38.237784,Hopefully Duke will dispense with bag men.,DAN WOJCIK,1.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,7,42,0,0,0,,0.31,0.0,0.69,0.4019
6,6,2022-04-03 09:42:38.237784,"Jon Scheyer was a local Chicago area high school player. &nbsp;I don’t know if he can coach or fill Coach K’s shoes, but boy he could light it up in high school. He was an amazing scorer and so fun to watch…good luck Jon.",P Henry,1.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,44,221,0,5,0,,0.274,0.0,0.726,0.9521
7,7,2022-04-03 09:42:38.237784,"I think the ""one and done"" players should be forced to pay the school the full value of their tuition, room and board. It could be made a stipulation of their scholarship agreement.",SHELDON HECHTMAN,8.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,33,181,0,2,0,,0.151,0.119,0.73,0.296
8,8,2022-04-03 10:42:38.237784,I personally 'despise' the 'one and done' movement in college BB.  I believe it's done more harm to the sport; let alone send the 'wrong message' for student athletes!,Mike Walsman,6.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,29,167,0,9,0,,0.0,0.277,0.723,-0.8475
9,9,2022-04-03 09:42:38.237784,"Coach K leaves a great legacy in a sport tarnished by big money, rampant and unchecked recruiting violations and everything that is wrong in college sports.  
BUT I love the NCAA basketball tourney!",K S,3.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,33,198,0,1,0,,0.228,0.112,0.66,0.75
10,10,2022-04-03 19:02:38.237784,I like pro basketball too!,John DeBello,,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,5,26,0,1,0,,0.482,0.0,0.518,0.4199
11,11,2022-04-03 09:42:38.237784,"Coach K's first loss as a Duke head coach was to Carolina, fast forward 42 years, his last two losses as Duke's head coach was to Carolina. A set of bookends that will be constant reminder to the fans of both teams.",Rick Bradham,1.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,42,215,0,2,0,,0.0,0.116,0.884,-0.6124
12,12,2022-04-03 18:52:38.237784,He has a lifetime winning record against Carolina! That's what will be remembered. Along with the Laettner shot!,PETERSON FOSTER,,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,18,112,0,3,0,,0.199,0.0,0.801,0.6103
13,13,2022-04-03 16:42:38.237784,"I believe one of those last two losses as head coach was to Virginia Tech, wasn't it?",David Hogge,2.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,17,85,0,2,0,,0.0,0.153,0.847,-0.4019
14,14,2022-04-03 09:42:38.237784,"Meanwhile there is Villanova who year in and year out, produce teams with multi-year student-athletes who have a coach and a system that are successful. Four final fours in the last six years. Go Nova. Class of  ‘72.",Fred Lapple,2.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,38,216,0,3,0,,0.098,0.0,0.902,0.5859
15,15,2022-04-03 09:42:38.237784,He is just a college basketball coach that excelled in recruiting the best players.,JAMES VUGTEVEEN,,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,14,83,0,0,0,,0.402,0.0,0.598,0.8126
16,16,2022-04-03 08:42:38.237784,"It benefits both schools and NCAA basketball if UNC and Duke can maintain their excellence and competitiveness.

Coach K has had an amazing career, and the atmosphere of last night’s game does not happen without him.

Go Tar Heels!",Keith McAdoo,2.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,39,231,0,2,0,,0.236,0.0,0.764,0.8955
17,17,2022-04-03 08:42:38.237784,"It was a terrific showcase for the UNC-Duke rivalry, in which these teams have played over 250 times.  This was as good a game as I have seen between the two, on the biggest stage, and it is testament to both teams that it lived up to the hype.  Hard play, big shots, and best of all great sportsmanship.  Seventy thousand in attendance.  Unbelievable.  UNC was on the tournament bubble as late as the last week of February.  Give first year coach Hubert Davis all the credit in the world for getting his team turned around.  Dean’s legacy lives on.",Charles Houseworth,6.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,100,549,0,2,0,,0.208,0.012,0.779,0.9686
18,18,2022-04-03 08:42:38.237784,Go Irish!,JAMES EHRHARD,1.0,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,2,9,0,1,0,,0.0,0.0,1.0,0.0
19,19,2022-04-03 10:42:38.237784,"Where, and how fast?",BOB SCHAFER,,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,4,20,0,1,0,,0.0,0.0,1.0,0.0
20,20,2022-04-03 09:42:38.237784,Do the Irish play basketball?,K S,,04-03-2022,duke-north-carolina-coach-k-jon-scheyer,https://www.wsj.com/articles/duke-north-carolina-coach-k-jon-scheyer-11648991043,https://www.wsj.com/?mod=nav_top_section,5,29,0,1,0,,0.375,0.0,0.625,0.34
0,0,2022-04-03 19:33:38.237784,Hope he loses his shirt.,Robert Reinhardt,,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,5,24,0,0,0,,0.354,0.28,0.366,0.1531
1,1,2022-04-03 19:04:38.237784,"The article should have another title: ""Making money on blood of Ukrainians"". Disgusting!",Kyrylo Panarin,2.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,13,89,0,4,0,,0.0,0.235,0.765,-0.5707
2,2,2022-04-03 19:02:38.237784,"""and he lives and works in Moscow.""
No need to read beyond this sentence. And why the WSJ would give any credence or credibility to this pawn of the Putin terror regime is beyond me.",Michael Havey,1.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,35,182,0,2,0,,0.035,0.144,0.821,-0.6399
3,3,2022-04-03 18:44:38.237784,"there are times when being too smart becomes repugnant........................... this is not business as usual............................to make a profit from this, to make a buck.
i want to be angry,......................but words fail be.",JAMES SCHAAD,3.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,32,242,0,0,0,,0.195,0.099,0.706,0.34
4,4,2022-04-03 18:42:38.237784,"The rule of law, a solid economy, and geo-political stability allow for more accurate equity analysis.   If there is an adequate margin of safety in the value of a Company one might invest in such a market, but deploying capital in time of war isn't investing, it's speculating.",Tommy Butler,,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,48,278,0,3,0,,0.15,0.103,0.748,-0.3716
5,5,2022-04-03 18:42:38.237784,Why is WSJ profiling someone who has no conscience?,Sam Mwangi,5.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,9,51,0,1,0,,0.0,0.216,0.784,-0.296
6,6,2022-04-03 18:42:38.237784,"Hate to say. This guy will make a ton of money.  Whatever the outcome the war will not last forever and Russia's econ8will recover whether its 1, 5 or 10 years.",JOHN JEFFS,,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,31,160,0,1,0,,0.0,0.22,0.78,-0.8225
7,7,2022-04-03 17:42:38.237784,WSJ just gave this dude a free advertisement so other cockroaches can find him.,Kevin Toner,3.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,14,79,0,0,0,,0.216,0.0,0.784,0.5106
8,8,2022-04-03 18:48:38.237784,"i can not imagine making money from death, from sorrow...............................like they no longer matter.....................and the wsj...............................giving him exposure.",JAMES SCHAAD,1.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,18,194,0,0,0,,0.0,0.289,0.711,-0.7269
9,9,2022-04-03 17:42:38.237784,"What a pathetic, horrible individual.  After seeing the footage of Ukrainians tied up and killed by a retreating Russian army in Bucha, I do not think any sum of money can compensate for these atrocities,  I also am reading that the retreaing Russian have mined the dead bodies.  What is wrong with this man?",Ted Lord,9.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,54,308,0,1,0,,0.0,0.298,0.702,-0.9643
10,10,2022-04-03 17:42:38.237784,Anyone who supports Russia deserves the worst.,David J,1.0,04-03-2022,the-investor-whos-sticking-with-russia,https://www.wsj.com/articles/the-investor-whos-sticking-with-russia-11648966162#comments_sector,https://www.wsj.com/?mod=nav_top_section,7,46,0,0,0,,0.216,0.353,0.431,-0.3818
0,0,2022-04-03 17:42:38.237784,I think NATO needs to step up and stop the slaughter of Innocent Ukrainian civilians buy moving their front line into Ukraine or at least put in a no fly zone over Ukraine.,Nick N,,04-03-2022,on-natos-front-line-russias-threat-draws-new-allied-forces,https://www.wsj.com/articles/on-natos-front-line-russias-threat-draws-new-allied-forces-11648904581,https://www.wsj.com/?mod=nav_top_section,33,172,0,0,0,,0.069,0.126,0.805,-0.25
1,1,2022-04-03 16:42:38.237784,The last target of President Putin is not Ukraine. It is the division of the NATO and the return East Europe and the Baltics to the Moscow's control.,Domingo Trassens,,04-03-2022,on-natos-front-line-russias-threat-draws-new-allied-forces,https://www.wsj.com/articles/on-natos-front-line-russias-threat-draws-new-allied-forces-11648904581,https://www.wsj.com/?mod=nav_top_section,28,149,0,1,0,,0.0,0.0,1.0,0.0
2,2,2022-04-03 12:42:38.237784,"I'm all for stoping Putin and the aggression but I am very concerned about the saber rattling without active and creative diplomacy. 
This only strengthens Putin at home (80+% approval rating) by confirming his propaganda. 
Are we ready for a major war in Europe between Russia and the West ?
Are  we ready to risk a nuclear WWIII ?",Benjamin. Szwergold,,04-03-2022,on-natos-front-line-russias-threat-draws-new-allied-forces,https://www.wsj.com/articles/on-natos-front-line-russias-threat-draws-new-allied-forces-11648904581,https://www.wsj.com/?mod=nav_top_section,59,332,0,7,0,,0.19,0.239,0.571,-0.4226
3,3,2022-04-03 17:42:38.237784,I empathize and appreciate your thoughts.  I believe the West is already at war to some degree.  I struggle daily with the question of what price we should be willing to pay to affect this war’s end as we desire.?  When if ever is it time to fight for our beliefs and for those who share them? Only when attacked directly or upon  broader considerations?  My gut says defend Ukraine from inside their territory with force designed to win quickly. Non nuclear.  Russia is and will remain an outcast nation for a long time in my case.,adam geuss,,04-03-2022,on-natos-front-line-russias-threat-draws-new-allied-forces,https://www.wsj.com/articles/on-natos-front-line-russias-threat-draws-new-allied-forces-11648904581,https://www.wsj.com/?mod=nav_top_section,97,532,0,4,0,,0.081,0.128,0.791,-0.6174
